company_permalink,company_name,company_category_code,company_country_code,company_state_code,company_region,company_city,investor_permalink,investor_name,investor_category_code,investor_country_code,investor_state_code,investor_region,investor_city,funding_round_type,funded_at,funded_year,raised_amount_usd
/company/crowdtap,Crowdtap,advertising,USA,NY,New York,New York,/company/mr-youth,Mr. Youth,advertising,USA,NY,New York,New York,series-a,2009-08-01,2009,3000000
/company/meegenius,MeeGenius,web,USA,NY,New York,New York,/company/najafi-companies,Najafi Companies,,USA,AZ,Phoenix,Phoenix,venture,2013-05-14,2013,
/company/onepager,Onepager,web,USA,NY,New York,New York,/company/namecheap-com,Namecheap.com,,,,unknown,,angel,2012-06-18,2012,200000
/company/olx,OLX,web,USA,NY,New York,New York,/company/naspers,Naspers,public_relations,ZAF,,Cape Town,cape town,venture,2010-08-26,2010,
/company/betaworks,betaworks,social,USA,NY,New York,New York,/company/newyorktimes,New York Times,news,USA,NY,New York,New York,series-b,2010-03-11,2010,20000000
/company/ak-networks,AdKeeper,advertising,USA,NY,New York,New York,/company/newyorktimes,New York Times,news,USA,NY,New York,New York,series-a,2010-09-15,2010,8000000
/company/keep-holdings,Keep Holdings,fashion,USA,NY,New York,New York,/company/newyorktimes,New York Times,news,USA,NY,New York,New York,series-a,2010-09-01,2010,8000000
/company/stamped,Stamped,mobile,USA,NY,New York,New York,/company/newyorktimes,New York Times,news,USA,NY,New York,New York,series-a,2012-07-25,2012,1500000
/company/hotlist,Hotlist,social,USA,NY,New York,New York,/company/new-york-university,New York University,other,USA,NY,New York,New York,angel,2008-05-01,2008,25000
/company/edealya,eDealya,advertising,USA,NY,New York,New York,/company/nielsen,Nielsen,web,USA,NY,New York,New York,angel,2013-02-01,2013,
/company/speakaboos,Speakaboos,education,USA,NY,New York,New York,/company/ninestars,Ninestars,,,,unknown,,series-a,2013-08-27,2013,6200000
/company/bonobos,Bonobos,ecommerce,USA,NY,New York,New York,/company/nordstrom,Nordstrom,other,USA,WA,Seattle,Seattle,venture,2012-04-12,2012,16400000
/company/bonobos,Bonobos,ecommerce,USA,NY,New York,New York,/company/nordstrom,Nordstrom,other,USA,WA,Seattle,Seattle,venture,2013-03-13,2013,30000000
/company/poolami,Poolami,mobile,USA,NY,New York,New York,/company/nxtp-labs,NXTP Labs,other,ARG,,Buenos Aires,Buenos Aires,angel,2012-08-01,2012,25000
/company/shopperception,Shopperception,analytics,USA,NY,New York,Bedford,/company/nxtp-labs,NXTP Labs,other,ARG,,Buenos Aires,Buenos Aires,angel,2012-07-01,2012,200000
/company/liftdna,LiftDNA,advertising,USA,NY,New York,New York,/company/packard-holdings,Packard Holdings,,,,unknown,,angel,2011-02-01,2011,600000
/company/knewton,Knewton,education,USA,NY,New York,New York,/company/pearson,Pearson,software,,,unknown,,series-c+,2011-10-13,2011,33000000
/company/nook-media,Nook Media,mobile,USA,NY,New York,New York,/company/pearson,Pearson,software,,,unknown,,venture,2012-12-29,2012,89500000
/company/adviceiq,AdviceIQ,finance,USA,NY,New York,New York,/company/penton-media,Penton Media,,USA,NY,New York,New York,series-a,2013-04-08,2013,5000000
/company/fancy,Fancy,web,USA,NY,New York,New York,/company/ppr-sa,PPR SA,,,,unknown,,series-b,2011-11-01,2011,10000000
/company/exhibition-a,Exhibition A,ecommerce,USA,NY,New York,New York,/company/pretty-penny-fund,Pretty Penny Fund,,,,unknown,,angel,2010-01-01,2010,
/company/codestreet,CodeStreet,software,USA,NY,New York,New York,/company/r-w-pressprich-co,R.W. Pressprich & Co,search,USA,NY,New York,New York,venture,2009-10-13,2009,
/company/flat-world-knowledge,Flat World Knowledge,software,USA,NY,Irvington,Irvington,/company/random-house,Random House,,USA,NY,New York,New York,series-b,2011-01-20,2011,15000000
/company/flat-world-knowledge,Flat World Knowledge,software,USA,NY,Irvington,Irvington,/company/random-house,Random House,,USA,NY,New York,New York,venture,2011-04-08,2011,
/company/mongodb-inc,"MongoDB, Inc.",enterprise,USA,NY,New York,New York,/company/red-hat,Red Hat,software,USA,NC,Raleigh-Durham,Raleigh,venture,2012-11-14,2012,
/company/booker-software,Booker,software,USA,NY,New York,New York,/company/revolution,Revolution LLC,other,USA,DC,Washington DC,Washington,series-a,2011-10-19,2011,14500000
/company/loosecubes,Loosecubes,web,USA,NY,New York,Brooklyn,/company/revolution,Revolution LLC,other,USA,DC,Washington DC,Washington,series-a,2012-06-05,2012,7800000
/company/booker-software,Booker,software,USA,NY,New York,New York,/company/revolution,Revolution LLC,other,USA,DC,Washington DC,Washington,series-b,2013-04-17,2013,27500000
/company/heartbeat-2,Heartbeat,ecommerce,USA,NY,New York,New York,/company/rock-health,Rock Health,health,USA,CA,SF Bay,San Francisco,angel,2011-05-01,2011,20000
/company/docphin,Docphin,mobile,USA,NY,New York,New York,/company/rock-health,Rock Health,health,USA,CA,SF Bay,San Francisco,angel,2012-01-01,2012,
/company/next-new-networks,Next New Networks,web,USA,NY,New York,New York,/company/saban-media-group,Saban Media Group,,,,unknown,,series-b,2008-03-12,2008,15000000
/company/mediamath,MediaMath,advertising,USA,NY,New York,New York,/company/safeguard-scientifics,Safeguard Scientifics,finance,USA,PA,Philadelphia,Wayne,venture,2009-08-05,2009,10000000
/company/medivo,Medivo,enterprise,USA,NY,New York,New York,/company/safeguard-scientifics,Safeguard Scientifics,finance,USA,PA,Philadelphia,Wayne,series-a,2011-11-17,2011,7000000
/company/spongecell,Spongecell,advertising,USA,NY,New York,New York,/company/safeguard-scientifics,Safeguard Scientifics,finance,USA,PA,Philadelphia,Wayne,series-b,2012-02-07,2012,10000000
/company/appfirst,AppFirst,analytics,USA,NY,New York,New York,/company/safeguard-scientifics,Safeguard Scientifics,finance,USA,PA,Philadelphia,Wayne,series-b,2012-12-06,2012,8700000
/company/medivo,Medivo,enterprise,USA,NY,New York,New York,/company/safeguard-scientifics,Safeguard Scientifics,finance,USA,PA,Philadelphia,Wayne,series-b,2013-06-17,2013,15000000
/company/genesis-media-llc,Genesis Media,advertising,USA,NY,New York,New York,/company/samstella,SamStella,advertising,USA,NY,New York,New York,series-a,2012-09-26,2012,3000000
/company/chequed-com,Chequed.com,software,USA,NY,Saratoga Springs,Saratoga Springs,/company/seed-capital-fund-of-central-new-york,Seed Capital Fund of Central New York,,,,unknown,,angel,2009-01-01,2009,150000
/company/campalyst,Campalyst,enterprise,USA,NY,New York,New York,/company/seedcamp,Seedcamp,finance,GBR,,London,London,angel,2011-07-01,2011,
/company/gocella,Gocella,mobile,USA,NY,New York,New York,/company/social-media-internet-fund,Social Media Internet Fund,,,,unknown,,angel,2012-12-01,2012,625000
/company/visual-revenue,Visual Revenue,analytics,USA,NY,New York,New York,/company/softbank,SoftBank,mobile,JPN,,Tokyo,Tokyo,series-a,2012-01-26,2012,1700000
/company/kingfish-labs,Kingfish Labs,software,USA,NY,New York,New York,/company/softbank,SoftBank,mobile,JPN,,Tokyo,Tokyo,angel,2012-03-26,2012,500000
/company/seed-spark,Seed&Spark,games_video,USA,NY,New York,New York,/company/sourcen,SourceN,software,USA,CA,SF Bay,San Jose,angel,2012-12-01,2012,235000
/company/spiralfrog,SpiralFrog,games_video,USA,NY,New York,New York,/company/stagg-capital,Stagg Capital,,,,unknown,,other,2007-01-01,2007,34000000
/company/revopt,revoPT,health,USA,NY,Syracuse,Syracuse,/company/startfast-venture-accelerator,StartFast Venture Accelerator,software,USA,NY,Syracuse,Syracuse,angel,2012-05-14,2012,12000
/company/symcircle,Symcircle,mobile,USA,NY,Syracuse,Syracuse,/company/startfast-venture-accelerator,StartFast Venture Accelerator,software,USA,NY,Syracuse,Syracuse,angel,2013-05-01,2013,18000
/company/edition01,Edition01,ecommerce,USA,NY,New York,New York,/company/sterling-equities,Sterling Equities,,,,unknown,,angel,2011-05-01,2011,565000
/company/twochop,TwoChop,games_video,USA,NY,New York,New York,/company/stubhub,StubHub,ecommerce,USA,CA,SF Bay,San Francisco,angel,2011-10-10,2011,450000
/company/cybra,CYBRA,software,USA,NY,New York,Yonkers,/company/tayside-trading,Tayside Trading,,,,unknown,,venture,2006-04-10,2006,2480000
/company/echolocation,Echolocation,mobile,USA,NY,New York,Brooklyn,/company/techlaunch,TechLaunch,finance,USA,NJ,New York,Clifton,angel,2013-01-08,2013,200000
/company/seambliss,SeamBLiSS,fashion,USA,NY,New York,New York,/company/techlaunch,TechLaunch,finance,USA,NJ,New York,Clifton,angel,2012-08-01,2012,20000
/company/beautystat-com,BeautyStat.com,ecommerce,USA,NY,New York,New York,/company/techlaunch,TechLaunch,finance,USA,NJ,New York,Clifton,angel,2013-05-20,2013,
/company/stepout,StepOut,social,USA,NY,New York,New York,/company/techstars,Techstars,finance,USA,CO,Denver,Boulder,angel,2008-05-01,2008,15000
/company/dailyburn,DailyBurn,web,USA,NY,New York,New York,/company/techstars,Techstars,finance,USA,CO,Denver,Boulder,angel,2008-05-01,2008,15000
/company/next-big-sound,Next Big Sound,analytics,USA,NY,New York,New York,/company/techstars,Techstars,finance,USA,CO,Denver,Boulder,angel,2009-08-06,2009,
/company/immersive-labs,IMRSV,analytics,USA,NY,New York,New York,/company/techstars,Techstars,finance,USA,CO,Denver,Boulder,angel,2011-01-01,2011,18000
/company/veri,Veri,web,USA,NY,New York,New York,/company/techstars,Techstars,finance,USA,CO,Denver,Boulder,angel,2011-01-01,2011,18000
/company/toviefor,ToVieFor,ecommerce,USA,NY,New York,New York,/company/techstars,Techstars,finance,USA,CO,Denver,Boulder,angel,2011-01-01,2011,18000
/company/nestio,Nestio,web,USA,NY,New York,New York,/company/techstars,Techstars,finance,USA,CO,Denver,Boulder,angel,2011-01-01,2011,18000
/company/thinknear,ThinkNear,advertising,USA,NY,New York,New York,/company/techstars,Techstars,finance,USA,CO,Denver,Boulder,angel,2011-01-01,2011,
/company/red-rover,Red Rover,enterprise,USA,NY,New York,New York,/company/techstars,Techstars,finance,USA,CO,Denver,Boulder,angel,2011-10-01,2011,418000
/company/the-shared-web,The Shared Web,web,USA,NY,New York,New York,/company/techstars,Techstars,finance,USA,CO,Denver,Boulder,angel,2011-01-01,2011,225000
/company/lore,Lore,education,USA,NY,New York,New York,/company/techstars,Techstars,finance,USA,CO,Denver,Boulder,angel,2011-06-27,2011,1000000
/company/wantworthy,Wantworthy,web,USA,NY,New York,New York,/company/techstars,Techstars,finance,USA,CO,Denver,Boulder,angel,2011-07-01,2011,18000
/company/spontaneously,Spontaneously,web,USA,NY,New York,New York,/company/techstars,Techstars,finance,USA,CO,Denver,Boulder,angel,2011-07-11,2011,
/company/chatid,ChatID,mobile,USA,NY,New York,New York,/company/techstars,Techstars,finance,USA,CO,Denver,Boulder,angel,2011-07-01,2011,18000
/company/mobintent,mobintent,advertising,USA,NY,New York,New York,/company/techstars,Techstars,finance,USA,CO,Denver,Boulder,angel,2011-07-01,2011,
/company/piictu,Piictu,social,USA,NY,New York,New York,/company/techstars,Techstars,finance,USA,CO,Denver,Boulder,angel,2011-09-22,2011,730000
/company/urtak,Urtak,web,USA,NY,New York,New York City,/company/techstars,Techstars,finance,USA,CO,Denver,Boulder,angel,2011-07-01,2011,12000
/company/contently,Contently,enterprise,USA,NY,New York,New York,/company/techstars,Techstars,finance,USA,CO,Denver,Boulder,angel,2011-09-01,2011,
/company/crowdtwist,CrowdTwist,enterprise,USA,NY,New York,New York,/company/techstars,Techstars,finance,USA,CO,Denver,Boulder,series-a,2011-09-19,2011,6000000
/company/immersive-labs,IMRSV,analytics,USA,NY,New York,New York,/company/techstars,Techstars,finance,USA,CO,Denver,Boulder,other,2011-09-19,2011,810000
/company/karma-2,"Karma Mobility, Inc.",mobile,USA,NY,New York,New York,/company/techstars,Techstars,finance,USA,CO,Denver,Boulder,angel,2012-03-14,2012,18000
/company/smallknot,Smallknot,finance,USA,NY,New York,Brooklyn,/company/techstars,Techstars,finance,USA,CO,Denver,Boulder,angel,2012-03-15,2012,
/company/pickie,Pickie,fashion,USA,NY,New York,New York,/company/techstars,Techstars,finance,USA,CO,Denver,Boulder,angel,2012-03-01,2012,
/company/bench,Bench,software,USA,NY,New York,New York,/company/techstars,Techstars,finance,USA,CO,Denver,Boulder,angel,2012-03-01,2012,
/company/verbalizeit,VerbalizeIt,web,USA,NY,New York,New York,/company/techstars,Techstars,finance,USA,CO,Denver,Boulder,angel,2012-05-17,2012,118000
/company/classtivity,Classtivity,health,USA,NY,New York,New York,/company/techstars,Techstars,finance,USA,CO,Denver,Boulder,angel,2012-03-01,2012,
/company/lore,Lore,education,USA,NY,New York,New York,/company/techstars,Techstars,finance,USA,CO,Denver,Boulder,angel,2011-07-01,2011,18000
/company/peoples-software-company,People's Software Company,web,USA,NY,New York - Other,,/company/techstars,Techstars,finance,USA,CO,Denver,Boulder,angel,2008-05-01,2008,
/company/the-shared-web,The Shared Web,web,USA,NY,New York,New York,/company/techstars,Techstars,finance,USA,CO,Denver,Boulder,angel,2010-11-01,2010,
/company/crowdtwist,CrowdTwist,enterprise,USA,NY,New York,New York,/company/techstars,Techstars,finance,USA,CO,Denver,Boulder,angel,2011-01-01,2011,
/company/onswipe,OnSwipe,advertising,USA,NY,New York,New York,/company/techstars,Techstars,finance,USA,CO,Denver,Boulder,angel,2011-01-01,2011,
/company/shelby-tv,Shelby.tv,games_video,USA,NY,New York,New York,/company/techstars,Techstars,finance,USA,CO,Denver,Boulder,angel,2011-01-01,2011,
/company/placemeter,Placemeter,analytics,USA,NY,New York,New York,/company/techstars,Techstars,finance,USA,CO,Denver,Boulder,angel,2013-04-02,2013,18000
/company/plated,Plated,ecommerce,USA,NY,New York,New York,/company/techstars,Techstars,finance,USA,CO,Denver,Boulder,angel,2013-05-09,2013,1400000
/company/gochime,GoChime,advertising,USA,NY,New York,New York,/company/techstars,Techstars,finance,USA,CO,Denver,Boulder,angel,2011-11-01,2011,
/company/piictu,Piictu,social,USA,NY,New York,New York,/company/techstars,Techstars,finance,USA,CO,Denver,Boulder,angel,2011-07-01,2011,
/company/sidetour,SideTour,web,USA,NY,New York,New York,/company/techstars,Techstars,finance,USA,CO,Denver,Boulder,angel,2011-07-01,2011,
/company/conductrics,Conductrics,software,USA,NY,New York,Brooklyn,/company/techstars,Techstars,finance,USA,CO,Denver,Boulder,angel,2012-01-01,2012,
/company/mortar-data,Mortar Data,software,USA,NY,New York,New York,/company/techstars,Techstars,finance,USA,CO,Denver,Boulder,angel,2012-01-24,2012,
/company/bondsy,Bondsy,web,USA,NY,New York,Brooklyn,/company/techstars,Techstars,finance,USA,CO,Denver,Boulder,angel,2012-05-13,2012,754466
/company/lua-technologies,Lua Technologies,mobile,USA,NY,New York,New York,/company/techstars,Techstars,finance,USA,CO,Denver,Boulder,angel,2012-03-01,2012,
/company/marquee,Marquee,web,USA,NY,New York,New York,/company/techstars,Techstars,finance,USA,CO,Denver,Boulder,angel,2012-03-01,2012,
/company/poptip,Poptip,software,USA,NY,New York,New York,/company/techstars,Techstars,finance,USA,CO,Denver,Boulder,angel,2012-03-01,2012,626984
/company/rewind-me,Rewind Me,mobile,USA,NY,New York,New York,/company/techstars,Techstars,finance,USA,CO,Denver,Boulder,angel,2012-03-01,2012,
/company/wander,Wander,web,USA,NY,New York,New York,/company/techstars,Techstars,finance,USA,CO,Denver,Boulder,angel,2012-03-01,2012,
/company/constrvct,CONSTRVCT,software,USA,NY,New York,New York,/company/techstars,Techstars,finance,USA,CO,Denver,Boulder,angel,2013-02-25,2013,
/company/dash-labs-inc,"Dash Labs, Inc.",mobile,USA,NY,New York,New York,/company/techstars,Techstars,finance,USA,CO,Denver,Boulder,angel,2013-04-02,2013,
/company/faithstreet,FaithStreet,web,USA,NY,New York,Brooklyn,/company/techstars,Techstars,finance,USA,CO,Denver,Boulder,angel,2013-04-02,2013,
/company/jukely,Jukely,ecommerce,USA,NY,New York,New York,/company/techstars,Techstars,finance,USA,CO,Denver,Boulder,angel,2013-04-02,2013,
/company/plated,Plated,ecommerce,USA,NY,New York,New York,/company/techstars,Techstars,finance,USA,CO,Denver,Boulder,angel,2013-04-02,2013,
/company/sketchfab,Sketchfab,software,USA,NY,New York,New York,/company/techstars,Techstars,finance,USA,CO,Denver,Boulder,angel,2013-04-02,2013,118000
/company/triggermail,TriggerMail,software,USA,NY,New York,New York,/company/techstars,Techstars,finance,USA,CO,Denver,Boulder,angel,2013-04-02,2013,118000
/company/the-lean-startup-machine,Lean Startup Machine,education,USA,NY,New York,New York,/company/techstars,Techstars,finance,USA,CO,Denver,Boulder,angel,2013-04-02,2013,
/company/modabound,Modabound,ecommerce,USA,NY,New York,New York City,/company/techstars,Techstars,finance,USA,CO,Denver,Boulder,angel,2013-07-02,2013,
/company/wantworthy,Wantworthy,web,USA,NY,New York,New York,/company/the-iron-yard,The Iron Yard,software,USA,SC,Greenville,Greenville,angel,2012-08-09,2012,1000000
/company/social-median,Social Median,web,USA,NY,New York,New York,/company/the-washington-post-company,The Washington Post Company,other,USA,DC,Washington DC,"Washington, DC",angel,2008-03-07,2008,560000
/company/execonline,ExecOnline,education,USA,NY,New York,New York,/company/the-washington-post-company,The Washington Post Company,other,USA,DC,Washington DC,"Washington, DC",angel,2012-10-01,2012,800000
/company/asmallworld,aSmallWorld,web,USA,NY,New York,New York,/company/the-weinstein-company,The Weinstein Company,,,,unknown,,series-a,2006-05-22,2006,
